id_oferta,job_title,company_name,time_posted,num_applicants,job_description
3959356792,Data Specialist - Business Intelligence,Michael Page,6 days ago,,"Nivel de inglés avanzado, mínimo C1.|Conocimiento en análisis de datos. Nivel de inglés avanzado, mínimo C1.|Conocimiento en análisis de datos. 


About Our Client 



Job Description 



Recopilar y analizar data e información relevante para el negocio;Ser el intermediario entre el corporativo y los distribuidores en la obtención, segmentación y presentación de información relevante;Detectar información, recopilarla, actualizarla y presentarla;Organizar la información a través de PowerBI para realizar presentaciones más interactivas;Crear dashboards interactivos para la presentación de la información recopilada;Gestionar las relaciones con stakeholders internos y garantizar una comprensión completa de sus solicitudes y necesidades;Conocimiento en Power BI (Modelado, DAX, Inteligencia de Tiempo, Conexiones en Vivo);Redactar y presenta de manera independiente entregables, recomendaciones y estrategias de comunicación; Recopilar y analizar data e información relevante para el negocio; Ser el intermediario entre el corporativo y los distribuidores en la obtención, segmentación y presentación de información relevante; Detectar información, recopilarla, actualizarla y presentarla; Organizar la información a través de PowerBI para realizar presentaciones más interactivas; Crear dashboards interactivos para la presentación de la información recopilada; Gestionar las relaciones con stakeholders internos y garantizar una comprensión completa de sus solicitudes y necesidades; Conocimiento en Power BI (Modelado, DAX, Inteligencia de Tiempo, Conexiones en Vivo); Redactar y presenta de manera independiente entregables, recomendaciones y estrategias de comunicación; 


The Successful Applicant 



What's On Offer 



Contact: Irene Castellanos Sofan 

Quote job ref: JN-062024-6458849"
3827543390,analista de datos / datamarshall / manejo de excel avanzado / experiencia en empresas de consumo masivo,Advanced Fertility Center of Texas,4 months ago,65 applicants,
3940480783,Analista de Datos sector cobranza,Liquitty,1 month ago,41 applicants,"Realizar un seguimiento de las métricas de asistencia, ausentismo y rotaciónAnalizar datos utilizando Excel para identificar tendencias y áreas de mejora.Elaborar informes detallados sobre el comportamiento de dichos indicadores.Colaborar con los equipos de operaciones para implementar acciones correctivas según sea necesario. Realizar un seguimiento de las métricas de asistencia, ausentismo y rotación Analizar datos utilizando Excel para identificar tendencias y áreas de mejora. Elaborar informes detallados sobre el comportamiento de dichos indicadores. Colaborar con los equipos de operaciones para implementar acciones correctivas según sea necesario. 

Requisitos 

Manejo intermedio/alto de Excel para el análisis de datos y la creación de informes.Habilidades avanzadas de análisis para identificar oportunidades de mejora.Atención al detalle para garantizar la precisión de los informes y la información recopilada.Capacidad para trabajar en un entorno dinámico y colaborar con diversos equipos.Excelentes habilidades de comunicación verbal y escrita. Manejo intermedio/alto de Excel para el análisis de datos y la creación de informes. Habilidades avanzadas de análisis para identificar oportunidades de mejora. Atención al detalle para garantizar la precisión de los informes y la información recopilada. Capacidad para trabajar en un entorno dinámico y colaborar con diversos equipos. Excelentes habilidades de comunicación verbal y escrita."
3924461956,"Growth Data Analyst - Remote Work - Medellin, Colombia",BairesDev,1 month ago,61 applicants,"What You Will Do 

Identify and gather data related to Marketing activities.Organize and consolidate data into accessible dashboards and reports.Analyze data to extract meaningful, actionable observations and translate complex data into clear, understandable insights.Create visualizations such as graphs and charts to enhance data comprehension.Promote and contribute to a data-driven approach within the Marketing team.Serve as a bridge between various data-related areas to stay updated on emerging touchpoints, data sources, and requirements.Actively participate in discussions and decisions related to data analysis processes. Identify and gather data related to Marketing activities. Organize and consolidate data into accessible dashboards and reports. Analyze data to extract meaningful, actionable observations and translate complex data into clear, understandable insights. Create visualizations such as graphs and charts to enhance data comprehension. Promote and contribute to a data-driven approach within the Marketing team. Serve as a bridge between various data-related areas to stay updated on emerging touchpoints, data sources, and requirements. Actively participate in discussions and decisions related to data analysis processes. 

Here’s What We Are Looking For 

3+ years as a Data Analyst in a Growth or Marketing team.Professional or academic experience as a Data Analyst, Business Analyst, Data Engineer, Data Scientist, or other related positions.Database consulting and handling with SQL.Previous experience with Python, R, or another programming language.Familiarity with business intelligence tools like Tableau, PowerBI, or Qlik.Dataviz experience for data explanation.Experience with Explanatory Data Analysis (EDA).Fluent in Spanish and intermediate level of English. 3+ years as a Data Analyst in a Growth or Marketing team. Professional or academic experience as a Data Analyst, Business Analyst, Data Engineer, Data Scientist, or other related positions. Database consulting and handling with SQL. Previous experience with Python, R, or another programming language. Familiarity with business intelligence tools like Tableau, PowerBI, or Qlik. Dataviz experience for data explanation. Experience with Explanatory Data Analysis (EDA). Fluent in Spanish and intermediate level of English. 

How We Make Your Work (and Your Life) Easier 

100% remote work (from anywhere).Excellent compensation in USD or your local currency if preferredHardware and software setup for you to work from home.Flexible hours: create your own schedule.Paid parental leaves, vacations, and national holidays.Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent.Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities. 100% remote work (from anywhere). Excellent compensation in USD or your local currency if preferred Hardware and software setup for you to work from home. Flexible hours: create your own schedule. Paid parental leaves, vacations, and national holidays. Innovative and multicultural work environment: collaborate and learn from the global Top 1% of talent. Supportive environment with mentorship, promotions, skill development, and diverse growth opportunities."
3962426908,Business Intelligence (BI) & Analytics Specialist,Amadeus,5 days ago,68 applicants,"Job Title 







Summary Of The Role 



In This Role You’ll 

work with stakeholders to translate business requirements and problems into analytical solutions;build and maintain visually appealing and engaging dashboards for external customers and internal stakeholders;design complex data models to implement valuable metrics and better address customer needs;master our datasets and craft and execute queries upon request for data;work with Data Engineers and Data Scientists to help define the data standards and requirements helping to ensure our systems are running correctly and efficiently;provide internal trainings and proper documentation ensuring the successful onboarding of new team members and stakeholders;extend data literacy and curiosity throughout the whole company. work with stakeholders to translate business requirements and problems into analytical solutions; build and maintain visually appealing and engaging dashboards for external customers and internal stakeholders; design complex data models to implement valuable metrics and better address customer needs; master our datasets and craft and execute queries upon request for data; work with Data Engineers and Data Scientists to help define the data standards and requirements helping to ensure our systems are running correctly and efficiently; provide internal trainings and proper documentation ensuring the successful onboarding of new team members and stakeholders; extend data literacy and curiosity throughout the whole company. 

Education 



About The Ideal Candidate 

Must have 2-3 years of experience with IT systems, Data Warehousing, and ETL pipelines.Must have experience working with BI platforms (Tableau, PowerBI, Qlik, etc.) as a developer of dashboards/reporting solutions.Must be able to write complex SQL queries.Must be able to write SQL test cases and script's.You will explain and present (written and verbal) analysis to business stakeholders in a clear and simple way.You can plan, prioritize and troubleshoot.You enjoy sharing knowledge and understand the importance of proper documentation.You must speak fluent English (Intermediate level) - our company’s working language. Must have 2-3 years of experience with IT systems, Data Warehousing, and ETL pipelines. Must have experience working with BI platforms (Tableau, PowerBI, Qlik, etc.) as a developer of dashboards/reporting solutions. Must be able to write complex SQL queries. Must be able to write SQL test cases and script's. You will explain and present (written and verbal) analysis to business stakeholders in a clear and simple way. You can plan, prioritize and troubleshoot. You enjoy sharing knowledge and understand the importance of proper documentation. You must speak fluent English (Intermediate level) - our company’s working language. 

Working at Amadeus, you will find 

A critical mission and purpose 

A truly global DNA 

Great opportunities to learn 

A caring environment 

A complete rewards offer 

A flexible working model 

A diverse and inclusive community 

A Reliable Company 

Application Process 



Diversity & Inclusion Diversity & Inclusion Diversity & Inclusion"
3952949839,Data Governance Analyst,Hyqoo,2 weeks ago,194 applicants,
3957751886,Advanced Analytics Analyst (ID: 2400080P),Medtronic,1 week ago,162 applicants,"Careers that Change Lives 

A Day in the Life 

Create and maintain analytics solutions (databases, data flows, reports, dashboards, analytics modeling) from start to finishDrive continuous improvement by providing data automation and self-service solutions to reduce manual and low efficiency processesLead mid-size analytics projects to identify, analyze, and interpret trends or patterns in complex data to solve complex business problemsDeliver ad-hoc analysis and reports in a fast, clear, and user-friendly manner for stakeholdersFollow technology governance, SCRUM methodology and data validation process to ensure quality delivery of analytics solutionsUnderstand/ analyze legacy databases and transition datasets to modern data platforms to be used as foundation for reporting, dashboards, and analyticsBuild strong partnerships across the organization to establish appropriate data sources, understanding of existing analytics, reduce duplication of efforts and overall advance analytics maturity Create and maintain analytics solutions (databases, data flows, reports, dashboards, analytics modeling) from start to finish Drive continuous improvement by providing data automation and self-service solutions to reduce manual and low efficiency processes Lead mid-size analytics projects to identify, analyze, and interpret trends or patterns in complex data to solve complex business problems Deliver ad-hoc analysis and reports in a fast, clear, and user-friendly manner for stakeholders Follow technology governance, SCRUM methodology and data validation process to ensure quality delivery of analytics solutions Understand/ analyze legacy databases and transition datasets to modern data platforms to be used as foundation for reporting, dashboards, and analytics Build strong partnerships across the organization to establish appropriate data sources, understanding of existing analytics, reduce duplication of efforts and overall advance analytics maturity 
Must Have: Minimum Requirements Bachelor or master’s degree in Information Management, Computer Science or similar2 or 3 years of relevant experience in Business Analytics/Intelligence, Data Analytics, Data ScienceStrong visualization skills (Power BI or similar tool)Advanced SQL skills: Database and storage knowledge (MS SQL Server, Snowflake, Oracle, Azure, etc.) or similarFluent English Bachelor or master’s degree in Information Management, Computer Science or similar 2 or 3 years of relevant experience in Business Analytics/Intelligence, Data Analytics, Data Science Strong visualization skills (Power BI or similar tool) Advanced SQL skills: Database and storage knowledge (MS SQL Server, Snowflake, Oracle, Azure, etc.) or similar Fluent English 
Nice to Have Experience in similar industriesExperience working in a cloud environment and using python or other scripting languagesSCRUM, DevOps and Lean Six-Sigma Knowledge is desirable.Knowledge and understanding on Customer Care, Supply Chain and Inventory Experience in similar industries Experience working in a cloud environment and using python or other scripting languages SCRUM, DevOps and Lean Six-Sigma Knowledge is desirable. Knowledge and understanding on Customer Care, Supply Chain and Inventory 

Our Commitment About Medtronic 
Your Answer"
3963717846,Reporting and Analytics Analyst,Equinix,1 day ago,42 applicants,"Who are we? 







Job Summary 



Responsibilities 

Research and validate firmographic data from multiple market research sources into one accurate company recordOrganize and manipulate large data sets for data updates and reportingUnderstand and effectively communicate data policies and standards to stakeholdersManage case queues to respond to issues within SLAsPrioritize and effectively escalate issues timelySeek opportunities to improve processes and remove obstacles Research and validate firmographic data from multiple market research sources into one accurate company record Organize and manipulate large data sets for data updates and reporting Understand and effectively communicate data policies and standards to stakeholders Manage case queues to respond to issues within SLAs Prioritize and effectively escalate issues timely Seek opportunities to improve processes and remove obstacles 



Explores data within one to two sources, such as Salesforce, Dun&Bradstreet, HGInsights, etc, to determine facts, trends, and relationships between variables Explores data within one to two sources, such as Salesforce, Dun&Bradstreet, HGInsights, etc, to determine facts, trends, and relationships between variables 



Creates basic ad hoc report requests, using insights from data exploration to prepare basic visualizations and PowerPoint reports for clients requesting data Creates basic ad hoc report requests, using insights from data exploration to prepare basic visualizations and PowerPoint reports for clients requesting data 



Reaches out to client to clarify requests and debriefs with the client to explain data insights and confirm the report Reaches out to client to clarify requests and debriefs with the client to explain data insights and confirm the report 



Requests account for new joiners and train them on analytics tools Requests account for new joiners and train them on analytics tools 



Contributes to periodic audits of data within business systems/platformsPerforms follow-up checks to ensure data quality and accuracy Contributes to periodic audits of data within business systems/platforms Performs follow-up checks to ensure data quality and accuracy 



Downloads required data and create pre-defined reports as per the defined scheduleDelivers reports to stakeholder groups and answers questions pertaining to the report Downloads required data and create pre-defined reports as per the defined schedule Delivers reports to stakeholder groups and answers questions pertaining to the report 

Qualifications 

Analytically driven and detail-oriented, with working knowledge of Excel and aptitude to learn new softwareBusiness degree or experience with understanding business drivers (Economics, Business, or Administration is preferred).Excellent written and verbal communication skillsKnowledge of Firmographics research tools such as D&B, ZoomInfo, and LinkedIn is a plusPrior experience in SFDC is a plusAdvanced level of English Language Analytically driven and detail-oriented, with working knowledge of Excel and aptitude to learn new software Business degree or experience with understanding business drivers (Economics, Business, or Administration is preferred). Excellent written and verbal communication skills Knowledge of Firmographics research tools such as D&B, ZoomInfo, and LinkedIn is a plus Prior experience in SFDC is a plus Advanced level of English Language"
3932285999,,,,,
3950551564,Data Engineer,Rappi,2 weeks ago,,"⭐️ VEMOS OPORTUNIDADES ⭐️ VEMOS CERCANIA ⭐️ VEMOS ADRENALINA 

¿Te ha gustado lo que has leído hasta ahora? 
Revisa cómo impactarás nuestro ecosistema: 
Como parte de Rappi, serás responsable de: Crear y mantener canalizaciones de datos que formarán parte de la infraestructura de datos central de RappiCrear paneles de control y productos de datos que alimentarán la toma de decisiones en RappiApoyar el desarrollo de proyectos de ingeniería y análisis, participando activamente en los pasos de resolución de problemas e implementaciónTrabajar en asociación con nuestros equipos de Negocios y Tecnología para desarrollar soluciones que resuelvan nuestros mayores problemas de datos Crear y mantener canalizaciones de datos que formarán parte de la infraestructura de datos central de Rappi Crear paneles de control y productos de datos que alimentarán la toma de decisiones en Rappi Apoyar el desarrollo de proyectos de ingeniería y análisis, participando activamente en los pasos de resolución de problemas e implementación Trabajar en asociación con nuestros equipos de Negocios y Tecnología para desarrollar soluciones que resuelvan nuestros mayores problemas de datos 
Bien y ahora, ¿Cuáles son los requisitos para que yo sea parte de este universo de neón? 
Experiencia en el mantenimiento y optimización de SQL queriesExperiencia con Python, Virtual Environments y APIsExperiencia con GIT y control de versiones de códigoFuertes habilidades de resolución de problemas y análisisGran deseo de trabajar en un entorno de startup, ayudando a la empresa a crecerCapacidad para comunicar ideas de manera clara y estructuradaConocimiento intermedio de inglés (lectura y escucha) Experiencia en el mantenimiento y optimización de SQL queries Experiencia con Python, Virtual Environments y APIs Experiencia con GIT y control de versiones de código Fuertes habilidades de resolución de problemas y análisis Gran deseo de trabajar en un entorno de startup, ayudando a la empresa a crecer Capacidad para comunicar ideas de manera clara y estructurada Conocimiento intermedio de inglés (lectura y escucha) 
Deseable Inglés conversacionalExperiencia previa en la creación y mantenimiento de ETL de datosExperiencia previa con herramientas como Snowflake y AstronomerExperiencia previa con herramientas de visualización de datos como PowerBI y Tableau Inglés conversacional Experiencia previa en la creación y mantenimiento de ETL de datos Experiencia previa con herramientas como Snowflake y Astronomer Experiencia previa con herramientas de visualización de datos como PowerBI y Tableau 

#Rappi🧡"
3965688609,,,,,
3839436583,,,,,
3831931018,,,,,
3948132360,,,,,
3946069092,Force Reporting o Analista de Datos Madrugada Postúlate!!!!,Heatron,3 weeks ago,31 applicants,"Funciones y Condiciones Principales Del Puesto 















Condiciones De La Oferta"
3924778459,Científico de Datos Junior,Keyrus,1 month ago,,"Responsabilidades y Rol 



Recopilar grandes cantidades de datos y transformarlos a un formato adecuado para el análisis y procesamiento.Implementación y pruebas de algoritmos de modelización, Clasificación o predicción ajustados a los requerimientos del problema.Ayudar en planteamientos de soluciones a problemas de negocio gracias al conocimiento obtenido de los datos.Comunicarse y colaborar con las areas de TI y de negocio.Potenciar la ciencia de datos, integrando un ecosistema integral que incluya personas, herramientas, datos y procesos para que estos profesionales accedan, utilicen y den sentido a los datos proporcionados.Realizar la documentación propia de la ejecución de cada modelo diseñado o actualizado Recopilar grandes cantidades de datos y transformarlos a un formato adecuado para el análisis y procesamiento. Implementación y pruebas de algoritmos de modelización, Clasificación o predicción ajustados a los requerimientos del problema. Ayudar en planteamientos de soluciones a problemas de negocio gracias al conocimiento obtenido de los datos. Comunicarse y colaborar con las areas de TI y de negocio. Potenciar la ciencia de datos, integrando un ecosistema integral que incluya personas, herramientas, datos y procesos para que estos profesionales accedan, utilicen y den sentido a los datos proporcionados. Realizar la documentación propia de la ejecución de cada modelo diseñado o actualizado 







Visores y/o dashboardsVideo de funcionalidad de cada uno de los modelos Visores y/o dashboards Video de funcionalidad de cada uno de los modelos 

Conocimientos Escenciales 

Experiencia relacionada con ciencia de datos y/o Business Intelligence y/o Calidad de Datos y/o analítica de datos y/o arquitectura de datos y/o lago de datosHaber participado en proyectos de diseño y/o análisis y/o implementación y/o definición de ciencia de datos y/o Business Intelligence y/o Calidad de Datos y/o analítica de datos y/o arquitectura de datos y/o lago de datosConocimiento en el stack de tecnologías que usamos en Keyrus (Dataiku, alteryx, etc.) Experiencia relacionada con ciencia de datos y/o Business Intelligence y/o Calidad de Datos y/o analítica de datos y/o arquitectura de datos y/o lago de datos Haber participado en proyectos de diseño y/o análisis y/o implementación y/o definición de ciencia de datos y/o Business Intelligence y/o Calidad de Datos y/o analítica de datos y/o arquitectura de datos y/o lago de datos Conocimiento en el stack de tecnologías que usamos en Keyrus (Dataiku, alteryx, etc.)"
3946062938,Force Reporting o Analista de Datos Madrugada Postúlate!!!!,Heatron,3 weeks ago,33 applicants,"Funciones y Condiciones Principales Del Puesto 















Condiciones De La Oferta"
3960252891,Credit Risk Data Analyst,Evalueserve,4 days ago,49 applicants,"Elevate Your Impact Through Innovation and Learning 
Great Place to Work® Video 

About Risk and Quant Solutions (RQS) 
Click here to know more. 
What you will be doing at Evalueserve Implement and adhere to data quality standards, ensuring accuracy and completeness of variables for a specific financial product.Leverage data analytic skills to extract, compare and clean data sets from various sources for credit risk model development and reporting purposes.Utilize strong programming skills in SAS, SQL and Excel for data migration user acceptance testing.Demonstrate expertise in process description and framework, documenting control objectives, and assessing processes for efficiency and accuracy.Collaborate with cross-functional teams to establish and implement robust execution processes, ensuring consistency and effectiveness across products.Use of Jira tool and scrum meetings for process tracking and team updates.Conduct regular audits to assess data quality and initiate corrective measures.Create and maintain comprehensive documentation end-to-end processes, highlighting key data touchpoints and critical milestones.Communicate findings and insights effectively through advanced written and verbal English skills.Ensure the security and confidentiality of sensitive financial information. Implement and adhere to data quality standards, ensuring accuracy and completeness of variables for a specific financial product. Leverage data analytic skills to extract, compare and clean data sets from various sources for credit risk model development and reporting purposes. Utilize strong programming skills in SAS, SQL and Excel for data migration user acceptance testing. Demonstrate expertise in process description and framework, documenting control objectives, and assessing processes for efficiency and accuracy. Collaborate with cross-functional teams to establish and implement robust execution processes, ensuring consistency and effectiveness across products. Use of Jira tool and scrum meetings for process tracking and team updates. Conduct regular audits to assess data quality and initiate corrective measures. Create and maintain comprehensive documentation end-to-end processes, highlighting key data touchpoints and critical milestones. Communicate findings and insights effectively through advanced written and verbal English skills. Ensure the security and confidentiality of sensitive financial information. 
What we’re looking for Bachelor’s degree in a relevant field (e.g, Computer Science, Mathematics, Engineering).Proven experience (4+ years) in data analytics, with a track record of successful data extraction, analysis, and modeling.Strong background in credit risk management, including expertise in rating models, CECL, IFRS9, stress testing, and AIRB (PD, LGD, and EAD models) frameworks.Proficiency in SAS and SQL for data manipulation, analysis, and automation.Ability to conduct data analysis, derive valuable insights, and support decision-making.Experience conducting ETL process tests and contributing to data quality initiatives.Excellent verbal and written English communication skills.Desirable experience in Customer Service roles, showcasing strong communication and problem-solving skills.Demonstrated ability to work collaboratively within cross-functional teams.Detail-oriented with a focus on accuracy and efficiency.Sense of urgency and ability to work well under time constraints. Bachelor’s degree in a relevant field (e.g, Computer Science, Mathematics, Engineering). Proven experience (4+ years) in data analytics, with a track record of successful data extraction, analysis, and modeling. Strong background in credit risk management, including expertise in rating models, CECL, IFRS9, stress testing, and AIRB (PD, LGD, and EAD models) frameworks. Proficiency in SAS and SQL for data manipulation, analysis, and automation. Ability to conduct data analysis, derive valuable insights, and support decision-making. Experience conducting ETL process tests and contributing to data quality initiatives. Excellent verbal and written English communication skills. Desirable experience in Customer Service roles, showcasing strong communication and problem-solving skills. Demonstrated ability to work collaboratively within cross-functional teams. Detail-oriented with a focus on accuracy and efficiency. Sense of urgency and ability to work well under time constraints."
3962059066,Work From Home Talent Data Analyst,L.A. Head Hunter,5 days ago,169 applicants,"About the Role: 

What You’ll Do: 


You Must Have: 


Benefits:"
3839435575,Analista de producción / Información - Zipaquirá,Staffing de Colombia,4 months ago,,"Condiciones 

Salario básico: $ 1.500.000 + $ 140.000 auxilio de trasporte legal+ beneficios.Horarios: lunes a viernes de 7:00 a.m. a 4:00 p.m. sábados de 7:00 a.m. a 4:00 p.m.Nivel educativo requerido: Tecnólogo o estudiante en Ingeniería industrial, Ingeniería mecatrónica y áreas afines.Lugar de trabajo: Zipaquirá Salario básico: $ 1.500.000 + $ 140.000 auxilio de trasporte legal+ beneficios. Horarios: lunes a viernes de 7:00 a.m. a 4:00 p.m. sábados de 7:00 a.m. a 4:00 p.m. Nivel educativo requerido: Tecnólogo o estudiante en Ingeniería industrial, Ingeniería mecatrónica y áreas afines. Lugar de trabajo: Zipaquirá"
3961636058,,,,,
3962938563,,,,,
3950555380,Analista de datos con experiencia en sector farmacéutico ubicación Bogotá,Servilabor,2 weeks ago,27 applicants,"Identificar NecesidadesRequisitos 









Experiencia En Sector FarmaceuticoCondiciones"
3937244017,PowerBI Consultant,Meta IT North America,1 month ago,45 applicants,"We are delighted that you want to be part of our team! 

About MetaIT North America 



About Our Customer 



How’d the process work? 



Responsibilities 

Run modeling of data repositories;Monitor the strategic development of data acquisition, information retrieval, implementation of processing and storage pipelines;Support the technical definitions of the Big Data ecosystem;Assist and maintain the processes of ingestion, treatment, control/security and availability of data to different consumers, raising possible risks according to the technical opinion issued by the support areas;Support performance tests (performance);Follow the migration of data from legacy systems to new solutions. Run modeling of data repositories; Monitor the strategic development of data acquisition, information retrieval, implementation of processing and storage pipelines; Support the technical definitions of the Big Data ecosystem; Assist and maintain the processes of ingestion, treatment, control/security and availability of data to different consumers, raising possible risks according to the technical opinion issued by the support areas; Support performance tests (performance); Follow the migration of data from legacy systems to new solutions. 

Requirements 

Good english skills5+ years of experience working with PowerBIAzure Analysis Services;DAX, DAX studio, Tabular editor (be able to create complext DAX expressions);CI/CD;Azure DevOps;Azure Data ModelingSQL development, complex queries, SSMS Good english skills 5+ years of experience working with PowerBI Azure Analysis Services; DAX, DAX studio, Tabular editor (be able to create complext DAX expressions); CI/CD; Azure DevOps; Azure Data Modeling SQL development, complex queries, SSMS 

Nice to Have 

Having worked with D365 data is a plus Having worked with D365 data is a plus 

Hiring Methods and overall information. 

100% remote role, Air Liquide provides their own Laptop.Full time positionWork according to the EST timezone and Canadian calendar.Average of 168 hours per month. 100% remote role, Air Liquide provides their own Laptop. Full time position Work according to the EST timezone and Canadian calendar. Average of 168 hours per month."
3955739466,Data Engineer Analyst,Publicis Media,1 week ago,40 applicants,"Publicis Media 

Descripción del empleo 

/ Publicis Groupe Data Engineer Analyst Responsabilidades: Recopilar, almacenar y analizar el flujo de datos para su correcta consulta. Desarrollar y mantener aplicaciones utilizando Python con enfoque en Programación Orientada a Objetos (POO). Gestionar bases de datos SQL y NoSQL para asegurar la integridad y disponibilidad de los datos. Creación y gestión del flujo de datos a través de scripts y canalización de datos. Implementar y optimizar procesos de ETL/ELT para la integración eficiente y la transformación de datos. Ejecutar los proyectos de automatización de procesos internos, reduciendo la carga operativa de los equipos. Garantizar la calidad de los datos, asegurando que la data este completamente actualizada y correcta para las diferentes fuentes de datos conectadas. Utilizar JavaScript, incluyendo TypeScript, NextJs y ReactJs, para desarrollar interfaces de usuario dinámicas y funcionales. Generar la documentación de los procesos y los desarrollos para la automatización y disponibilidad de los datos. Integrar prácticas DevOps para mejorar la colaboración y la eficiencia entre los equipos de desarrollo y operaciones. Definir y gestionar la infraestructura como código utilizando Terraform para asegurar la consistencia y la escalabilidad del entorno. Requisitos Lenguajes de Programación: Phyton, Javascript (NextJS, ReactJS), SQL. Experiencia en infraestructura en la Nube como GCP, AWS. Experiencia en interfaces API (programa de aplicación de interfaces) y servicios web. Experiencia práctica con Docker y Docker Compose. Conocimiento en Kubernetes y Helm para orquestación de contenedores Competencia en el uso de la terminal y scripting en Bash es esencial para automatizar tareas administrativas, gestionar configuraciones del sistema. Conocimiento en sistemas DBMS (SQL, NoSQL, PostgreSQL), procesos ETL/ELT y pipelines para procesar datos. Experiencia con Apache Airflow para gestionar pipelines de datos. Experiencia en implementación de CI/CD con Jenkins. Experiencia en control de versiones con Git. Conocimiento en infraestructura como código con Terraform. Conocimiento en herramientas de visualización (Looker Studio, Power Bi, Tableau). Deseable: Inglés B1-B2 Información adicional ¡¡Te esperamos!!"
3963072268,Data Analyst,Critical Mass,4 days ago,,"You Will 

ECM can set up, implement, manage, track and monitor email campaigns within ESP platformsPartner with the strategy team and other stakeholders to implement user journeys for Email Campaigns (cadence and frequency of touchpoints).Establish and maintain the deployment calendar.Monitor campaign deployments and deliverability across ESPs.Manage the agency and client quality assurance rounds in conjunction with the QA department.Communicate with internal and external stakeholders regarding results, deliverables, and statuses of programs and initiatives.Serve as the primary point of contact for all ESP- and/or campaign-related questions or concerns.Helps coordinate the team’s technical communication with other groups such as Creative, Business, and ManagementGathers new user and business requirements, maps them to appropriate technical solutions, and estimates the associated development tasksEnsures concise and clear documentation is maintained by all peers for the projects as dictated by each Capability’s guidelines and best practices ECM can set up, implement, manage, track and monitor email campaigns within ESP platforms Partner with the strategy team and other stakeholders to implement user journeys for Email Campaigns (cadence and frequency of touchpoints). Establish and maintain the deployment calendar. Monitor campaign deployments and deliverability across ESPs. Manage the agency and client quality assurance rounds in conjunction with the QA department. Communicate with internal and external stakeholders regarding results, deliverables, and statuses of programs and initiatives. Serve as the primary point of contact for all ESP- and/or campaign-related questions or concerns. Helps coordinate the team’s technical communication with other groups such as Creative, Business, and Management Gathers new user and business requirements, maps them to appropriate technical solutions, and estimates the associated development tasks Ensures concise and clear documentation is maintained by all peers for the projects as dictated by each Capability’s guidelines and best practices 

You Have 

English Proficiency (B2+/C1 reading, writing, and conversation)Minimum of 2+ years in high-volume email marketing operations or management role.1 year of experience using SQL or Python.Proficiency with ESP platforms such as Salesforce Marketing Cloud, Adobe Campaign.Knowledge in any of cloud computing technologies, Salesforce.Expertise of HTML and CSS (including HTML5 and CSS3), as well as responsive design and coding practices for emailsWorking experience on segregations, data set management, and test data setsVery strong knowledge of dynamic tokens and email content manipulationVery strong knowledge of Email and ESP limitations.Detail-oriented, organized, and the ability to meet deadlines while working on parallel projects at the same timeStrong experience with version management tools such as Git, Bitbucket, TFS, etc.Strong knowledge of branching strategiesAbility to work well within a teamCapable to work under tight schedulesExcellent verbal and written communication skills and experience working with cross-functional teams both within and between organizations, including the ability to explain complex processes to a non-technical person. English Proficiency (B2+/C1 reading, writing, and conversation) Minimum of 2+ years in high-volume email marketing operations or management role. 1 year of experience using SQL or Python. Proficiency with ESP platforms such as Salesforce Marketing Cloud, Adobe Campaign. Knowledge in any of cloud computing technologies, Salesforce. Expertise of HTML and CSS (including HTML5 and CSS3), as well as responsive design and coding practices for emails Working experience on segregations, data set management, and test data sets Very strong knowledge of dynamic tokens and email content manipulation Very strong knowledge of Email and ESP limitations. Detail-oriented, organized, and the ability to meet deadlines while working on parallel projects at the same time Strong experience with version management tools such as Git, Bitbucket, TFS, etc. Strong knowledge of branching strategies Ability to work well within a team Capable to work under tight schedules Excellent verbal and written communication skills and experience working with cross-functional teams both within and between organizations, including the ability to explain complex processes to a non-technical person. 

What We Offer 

Competitive benefits packagesVacation, compassionate leave, sick days, and flex daysAccess to online services for families and new parentsEnd of year closure days (not deducted form vacation balance)Diversity and Inclusion Board with 12 affinity groupsInternal learning and development programsAnd more… Competitive benefits packages Vacation, compassionate leave, sick days, and flex days Access to online services for families and new parents End of year closure days (not deducted form vacation balance) Diversity and Inclusion Board with 12 affinity groups Internal learning and development programs And more… 



work from an office a minimum of 3 days a week."
